time,id,x,y,angle,speed,lane_id,acceleration
17.6,5,1.6,211.5173935,353.6839602,6.422343207,E20_1,-0.390252984
17.6,6,90.26923349,101.5043952,279.8004047,9.657595061,:J6_17_0,1.379121574
17.6,7,292.4691661,97.99011913,94.71332058,7.003680392,:J8_6_1,1.320335379
17.6,8,14.78888513,201.6,270,7.045223948,-E2_1,-3.783828142
17.6,9,177.6410597,298.4,90,11.53320348,E22_1,-0.017848572
18,0,301.6,190.2386927,0,10.02578606,-E7_1,-4.484664041
18,1,98.4,240.1540952,180,12.59511371,E24_1,-0.325622265
18,10,149.2907836,298.4,90,11.13743419,E22_1,1.300642607
18,11,104.8,257.5310275,0,11.7968547,-E24_0,1.327252353
18,12,298.4,49.21127896,180,11.26119693,E8_1,1.368859296
18,13,163.1747737,104.8,270,8.942068445,-E14_0,1.968495413
18,14,98.4,269.9628934,180,7.199083735,E24_1,1.545980629
18,15,122.0854673,295.2,90,4.496482661,E22_0,1.454647882
18,16,95.2,80.93194707,180,3.603811976,E10_0,2.469138105
18,17,204.8,115.8788944,0,0.947235887,-E4_0,2.368089718
18,2,95.2,139.2395067,180,13.93200424,E5_0,0.574191654
18,3,95.2,27.34299671,180,13.09156693,E10_0,-4.5
18,4,1.6,258.2468757,0,13.96094784,E20_1,-0.758011369
18,5,1.6,214.4360804,358.43506,7.296717327,E20_1,2.185935298
18,6,86.49803271,101.6,273.0850209,9.444696426,-E13_1,-0.532246588
18,7,294.8592149,97.00447107,105.5876415,6.584480862,:J8_6_1,-1.047998825
18,8,11.55479555,201.6,270,8.085223948,-E2_1,2.6
18,9,182.2526252,298.4,90,11.52891368,E22_1,-0.010724511
18.4,0,301.6,193.5686661,0,8.324933287,-E7_1,-4.25213194
18.4,1,98.4,234.9702123,180,12.95970728,E24_1,0.911483916
18.4,10,153.9552626,298.4,90,11.66119746,E22_1,1.309408159
18.4,11,101.6,262.5535688,0,12.55635308,-E24_1,1.898745944
18.4,12,298.4,44.35312469,180,12.14538568,E8_1,2.210471874
18.4,13,159.2809212,104.8,270,9.73463126,-E14_0,1.981407039
18.4,14,98.4,266.868114,180,7.736948559,E24_1,1.34466206
18.4,15,124.203418,295.2,90,5.294876587,E22_0,1.995984815
18.4,16,95.2,79.2328617,180,4.247713407,E10_0,1.609753576
18.4,17,204.8,116.5799839,0,1.752723787,-E4_0,2.013719749
18.4,18,195.2,288.5,180,0,E23_0,0
18.4,2,95.2,133.7188429,180,13.80165938,E5_0,-0.325862169
18.4,3,95.2,22.78542687,180,11.39392461,E10_0,-4.244105814
18.4,4,1.6,263.9214912,0,14.18653878,E20_1,0.563977343
18.4,5,1.6,217.7535203,0,8.293599693,E20_1,2.492205916
18.4,6,82.3114676,101.6,270,10.46641278,-E13_1,2.55429089
18.4,7,296.7875222,95.22079635,124.3442367,6.762812606,:J8_6_1,0.44582936
18.4,8,8.215193659,201.2878848,266.4124312,8.403594382,:J1_5_0,0.795926084
18.4,9,186.4734959,298.4,90,10.55217685,E22_1,-2.441842077
18.8,0,301.1652455,196.6432815,355.0003179,7.762578094,:J4_0_1,-1.405887984
18.8,1,98.4,229.845048,180,12.81291076,E24_1,-0.366991281
18.8,10,158.9005277,298.4,90,12.36316281,E22_1,1.754913381
18.8,11,101.6,267.9505156,0,13.49236717,-E24_1,2.340035234
18.8,12,298.4,39.24075318,180,12.78092877,E8_1,1.588857731
18.8,13,155.0908124,104.8,270,10.47527201,-E14_0,1.851601881
18.8,14,98.4,263.3636199,180,8.761235313,E24_1,2.560716885
18.8,15,126.7301327,295.2,90,6.316786903,E22_0,2.55477579
18.8,16,95.2,77.29431198,180,4.846374309,E10_0,1.496652254
18.8,17,204.8,117.6554074,0,2.688558819,-E4_0,2.33958758
18.8,18,195.2,288.0992603,180,1.001849216,E23_0,2.504623041
18.8,2,95.2,128.1385721,180,13.95067694,E5_0,0.372543911
18.8,3,95.2,18.94785702,180,9.593924606,E10_0,-4.5
18.8,4,1.6,269.641677,0,14.30046452,E20_1,0.284814357
18.8,5,1.6,221.3474787,0,8.98489604,E20_1,1.728240868
18.8,6,77.72081103,101.6,270,11.47664141,-E13_1,2.525571575
18.8,7,297.9475319,92.76727701,146.0420144,6.885772008,:J8_6_1,0.307398504
18.8,8,4.840402552,200.6642415,260.2559248,8.642053793,:J1_5_0,0.596148528
18.8,9,189.9743666,298.4,90,8.752176847,E22_1,-4.5
19.2,0,299.7170327,199.4049456,339.584968,7.872169285,:J4_0_1,0.273977979
19.2,1,98.4,224.6704066,180,12.93660345,E24_1,0.309231714
19.2,10,164.1725679,298.4,90,13.18010051,E22_1,2.042344237
19.2,11,101.6,272.9787143,0,12.57049661,-E24_1,-2.304676408
19.2,12,298.4,33.7283416,180,13.78102895,E8_1,2.500250463
19.2,13,150.4978171,104.8,270,11.48248835,-E14_0,2.518040831
19.2,14,98.4,259.4559217,180,9.769245429,E24_1,2.520025291
19.2,15,129.5556194,295.2,90,7.063716674,E22_0,1.867324427
19.2,16,95.2,75.02106495,180,5.683117577,E10_0,2.091858172
19.2,17,201.6,119.1337059,0,3.695746227,-E4_1,2.517968519
19.2,18,195.2,287.437901,180,1.653398275,E23_0,1.628872646
19.2,2,95.2,122.5991841,180,13.84847013,E5_0,-0.255517022
19.2,3,95.2,15.83028718,180,7.793924606,E10_0,-4.5
19.2,4,1.6,275.2352003,0,13.98380816,E20_1,-0.791640895
19.2,5,1.6,225.1761797,0,9.571752373,E20_1,1.467140832
19.2,6,72.81136994,101.6,270,12.27360274,-E13_1,1.992403324
19.2,7,298.3239657,90.13223979,164.3850659,6.653432173,:J8_6_1,-0.580849586
19.2,8,1.962127629,198.9372766,244.8382691,8.390227679,:J1_5_0,-0.629565285
19.2,9,192.7552374,298.4,90,6.952176847,E22_1,-4.5
19.6,0,297.0579388,201.1060087,312.1973991,7.962340342,:J4_0_1,0.22542764
19.6,1,98.4,219.6440741,180,12.56583119,E24_1,-0.926930638
19.6,10,168.8928812,298.4,90,11.80078322,E22_1,-3.448293203
19.6,11,101.6,277.4750117,0,11.24074365,-E24_1,-3.324382393
19.6,12,298.4,28.05130913,180,14.19258119,E8_1,1.028880586
19.6,13,145.5588003,104.8,270,12.34754192,-E14_0,2.162633936
19.6,14,98.4,255.1376139,180,10.79576961,E24_1,2.566310461
19.6,15,132.6417148,295.2,90,7.715238509,E22_0,1.628804589
19.6,16,95.2,72.45920256,180,6.404655977,E10_0,1.803845999
19.6,17,201.6,121.019829,0,4.715307796,-E4_1,2.548903923
19.6,18,195.2,286.5174899,180,2.301027654,E23_0,1.619073448
19.6,19,95.2,284.5,180,0,E24_0,0
19.6,2,95.2,117.1849826,180,13.53550358,E5_0,-0.782416374
19.6,3,95.2,13.43271734,180,5.993924606,E10_0,-4.5
19.6,4,1.6,280.4804418,0,13.11310365,E20_1,-2.176761292
19.6,5,1.6,229.2714059,0,10.23806553,E20_1,1.665782904
19.6,6,67.5529083,101.6,270,13.1461541,-E13_1,2.181378407
19.6,7,298.4,87.30950396,175.5934059,7.07013814,E8_1,1.041764917
19.6,8,-0.018518512,196.2358025,223.529696,8.530295028,:J1_5_0,0.350168373
19.6,9,194.8040741,298.2279894,91.97506892,5.152176847,:J17_2_1,-4.5
20,0,294.0431529,201.5366924,286.8304002,7.612292223,:J4_0_1,-0.875120297
20,1,98.4,215.3377416,180,10.76583119,E24_1,-4.5
20,10,172.8931945,298.4,90,10.00078322,E22_1,-4.5
20,11,101.6,281.2513092,0,9.440743649,-E24_1,-4.5
20,12,298.4,22.37476492,180,14.1913605,E8_1,-0.003051714
20,13,140.3844627,104.8,270,12.93584406,-E14_0,1.470755357
20,14,98.4,250.4241488,180,11.78366264,E24_1,2.46973257
20,15,136.0644603,295.2,90,8.556863648,E22_0,2.104062848
20,16,95.2,69.60849138,180,7.12677796,E10_0,1.805304957
20,17,201.6,123.2956155,0,5.689466205,-E4_1,2.435396024
20,18,195.2,285.3207755,180,2.99178607,E23_0,1.726896041
20,19,95.2,284.0953261,180,1.011684791,E24_0,2.529211977
20,2,95.2,111.715819,180,13.67290911,E5_0,0.343513828
20,3,95.2,10.6191475,180,7.033924606,E10_0,2.6
20,4,1.6,285.0056832,0,11.31310365,E20_1,-4.5
20,5,1.6,233.7250496,0,11.1341092,E20_1,2.240109168
20,6,61.90972027,101.6,270,14.10797008,-E13_1,2.404539929
20,7,298.4,84.22657168,180,7.707330704,E8_1,1.592981411
20,8,-1.104760062,193.0666796,202.7779102,8.542500525,:J1_5_0,0.030513742
20,9,196.5980699,297.561158,99.85262215,4.88009175,:J17_2_1,-0.680212744
20.4,0,290.9261738,201.6,273.7822504,7.80352053,-E3_1,0.478070768
20.4,1,98.4,211.6268025,180,9.277347921,E24_1,-3.721208181
20.4,10,176.6834315,298.4,90,9.475592622,E22_1,-1.312976505
20.4,11,101.6,284.3076067,0,7.640743649,-E24_1,-4.5
20.4,12,298.4,17.36101629,180,12.53437157,E8_1,-4.142472323
20.4,13,134.8876936,104.8,270,13.7419226,-E14_0,2.015196352
20.4,14,98.4,245.4260514,180,12.49524359,E24_1,1.778952361
20.4,15,139.7473545,295.2,90,9.207235649,E22_0,1.625930003
20.4,16,95.2,66.45467675,180,7.884536557,E10_0,1.894396492
20.4,17,201.6,125.8316007,0,6.339962999,-E4_1,1.626241983
20.4,18,195.2,283.8464994,180,3.685690315,E23_0,1.734760611
20.4,19,95.2,283.3724065,180,1.807298917,E24_0,1.989035316
20.4,2,95.2,106.224151,180,13.72917009,:J6_1_0,0.140652438
20.4,3,94.79988013,7.866466885,184.6105011,6.977585184,:J11_0_0,-0.140848555
20.4,4,1.6,288.8109247,0,9.513103647,E20_1,-4.5
20.4,5,4.8,238.260714,0,11.33916116,E20_0,0.512629893
20.4,6,56.19426252,101.6,270,14.28864437,-E13_1,0.451685743
20.4,7,298.4,80.89876676,180,8.319512304,E8_1,1.530454
20.4,8,-1.595056828,189.6346022,188.1301024,8.665947398,:J1_5_0,0.308617184
20.4,9,197.8581647,296.1030588,118.9714032,4.952242963,:J17_2_1,0.180378035
20.8,0,287.4174403,201.6,270,8.771833655,-E3_1,2.420782812
20.8,1,98.15047434,208.6533204,182.8669764,7.477347921,:J2_0_1,-4.5
20.8,10,180.134955,298.4,90,8.628808682,E22_1,-2.116959851
20.8,11,101.6,286.6439041,0,5.840743649,-E24_1,-4.5
20.8,12,298.4,13.06726766,180,10.73437157,E8_1,-4.5
20.8,13,129.4585089,104.8,270,13.57296185,-E14_0,-0.422401889
20.8,14,98.4,240.0870345,180,13.34754226,E24_1,2.130746683
20.8,15,143.7873836,298.4,90,10.10007268,E22_1,2.232092575
20.8,16,95.2,63.08950831,180,8.412921107,E10_0,1.320961377
20.8,17,201.6,128.727743,0,7.240355695,-E4_1,2.250981741
20.8,18,195.2,282.0090635,180,4.59358969,E23_0,2.269748437
20.8,19,95.2,282.3059282,180,2.66619571,E24_0,2.147241981
20.8,2,95.2,100.7427668,180,13.70346048,:J6_1_0,-0.06427403
20.8,3,93.1597525,5.8158515,204.8516229,6.724117536,:J11_0_0,-0.63366912
20.8,4,1.6,292.0126334,0,8.004271688,E20_1,-3.772079897
20.8,5,4.8,242.7375528,0,11.19209687,E20_0,-0.36766072
20.8,6,50.42299282,101.6,270,14.42817424,-E13_1,0.34882468
20.8,7,298.4,77.29702574,180,9.004352547,E8_1,1.712100606
20.8,8,-1.6,186.1622365,182.5383002,8.681778864,E6_1,0.039578665
20.8,9,198.3076897,294.2461722,145.6106288,4.845819176,:J17_2_1,-0.266059469
21.2,0,283.6727984,201.6,270,9.361604768,-E3_1,1.474427783
21.2,1,97.45645155,205.8940859,191.0033202,7.222856881,:J2_0_1,-0.636227602
21.2,10,183.4092622,298.4,90,8.185768103,E22_1,-1.107601448
21.2,11,101.6,289.3962016,0,6.880743649,-E24_1,2.6
21.2,12,298.4,9.445698923,180,9.053921854,E8_1,-4.201124302
21.2,13,124.6189578,104.8,270,12.09887769,-E14_0,-3.685210392
21.2,14,98.4,235.1190678,180,12.41991659,E24_1,-2.319064167
21.2,15,148.0599127,298.4,90,10.68132291,E22_1,1.453125579
21.2,16,95.2,59.49013541,180,8.99843225,E10_0,1.463777857
21.2,17,201.6,131.8613805,0,7.834093892,-E4_1,1.484345492
21.2,18,195.2,279.8428985,180,5.415412634,E23_0,2.054557361
21.2,19,95.2,281.0114517,180,3.236191278,E24_0,1.424988922
21.2,2,95.2,95.3031815,180,13.59896318,:J6_1_0,-0.261243231
21.2,3,90.6392276,4.948461085,236.9774155,6.797130848,:J11_0_0,0.18253328
21.2,4,1.726498865,294.4854921,1.451829688,6.204271688,:J15_2_1,-4.5
21.2,5,4.8,247.2984322,0,11.4021985,E20_0,0.525254082
21.2,6,44.65042855,101.6,270,14.43141068,-E13_1,0.008091091
21.2,7,298.4,73.38922304,180,9.769506743,E8_1,1.912885492
21.2,8,-1.6,182.4415777,180,9.30164686,E6_1,1.549669989
21.2,9,198.4,292.2901642,166.8908902,4.906165345,E23_1,0.150865423
21.6,0,279.7112259,201.6,270,9.903931175,-E3_1,1.355816016
21.6,1,95.85192807,203.5911568,206.8602314,7.118937883,:J2_0_1,-0.259797494
21.6,10,186.3976696,298.4,90,7.471018396,E22_1,-1.786874266
21.6,11,102.0003976,292.4027832,4.604132773,7.586484433,:J16_3_1,1.764351959
21.6,12,298.4,6.544130182,180,7.253921854,E8_1,-4.5
21.6,13,120.4994067,104.8,270,10.29887769,-E14_0,-4.5
21.6,14,98.4,230.3403709,180,11.9467423,E24_1,-1.182935727
21.6,15,152.5470814,298.4,90,11.21792174,E22_1,1.341497064
21.6,16,95.2,55.53824873,180,9.879716708,E10_0,2.203211144
21.6,17,201.6,135.2511846,0,8.474510092,-E4_1,1.6010405
21.6,18,195.2,277.3057523,180,6.342865509,E23_0,2.318632187
21.6,19,95.2,279.4707729,180,3.85169693,E24_0,1.538764129
21.6,2,95.2,89.80654657,180,13.74158732,:J6_1_0,0.356560346
21.6,21,-4.8,288.5,180,0,-E20_0,0
21.6,3,87.97034163,4.8,260.503285,6.698181105,E18_0,-0.247374359
21.6,4,2.533861133,296.7564352,11.00148301,6.146144927,:J15_2_1,-0.145316904
21.6,5,4.8,251.8800108,0,11.45394654,E20_0,0.12937008
21.6,6,38.90140755,101.6,270,14.37255248,-E13_1,-0.147145496
21.6,7,298.4,69.17417358,180,10.53762366,E8_1,1.920292283
21.6,8,-1.6,178.457855,180,9.959306828,E6_1,1.644149921
21.6,9,198.4,289.9844097,177.7511075,5.764386231,E23_1,2.145552214
22,0,275.4329339,201.6,270,10.69573002,-E3_1,1.979497114
22,1,93.25134763,202.1216211,231.0648826,7.503261754,:J2_0_1,0.960809676
22,10,189.5252181,298.4,90,7.818871298,E22_1,0.869632255
22,11,103.2543227,295.2905379,17.90938883,8.009411733,:J16_3_1,1.057318251
22,12,297.9650103,4.075017142,185.0304932,6.318625553,:J9_0_1,-2.338240752
22,13,117.0998557,104.8,270,8.498877691,-E14_0,-4.5
22,14,98.4,225.5571004,180,11.95817639,E24_1,0.028585225
22,15,157.429134,298.4,90,12.20513137,E22_1,2.468024081
22,16,95.2,51.30130227,180,10.59236615,E10_0,1.781623614
22,17,201.6,138.9182881,0,9.167758827,-E4_1,1.733121838
22,18,195.2,274.3771692,180,7.32145776,E23_0,2.446480627
22,19,95.2,277.5617299,180,4.772607568,E24_0,2.302276595
22,2,95.2,84.29869951,180,13.76961766,E10_0,0.070075848
22,21,-4.8,288.1075782,180,0.981054544,-E20_0,2.45263636
22,3,84.99029204,4.8,269.3669424,7.450123962,E18_0,1.879857145
22,4,4.351156615,298.1073081,34.65049752,5.794699072,:J15_2_1,-0.878614637
22,5,4.8,256.3545916,0,11.18645192,E20_0,-0.668736549
22,6,33.14911172,101.6,270,14.38073957,-E13_1,0.02046772
22,7,298.4,64.68840602,180,11.2144189,E8_1,1.691988108
22,8,-1.6,174.175019,180,10.70709013,E6_1,1.869458249
22,9,198.4,287.3747776,180,6.524080283,E23_1,1.899235131
22.4,0,270.9386283,201.6,270,11.23576413,-E3_1,1.350085272
22.4,1,90.41709909,201.7167284,253.057907,7.156437971,:J2_0_1,-0.867059457
22.4,10,192.5863562,298.4,90,7.652845135,E22_1,-0.415065408
22.4,11,105.5718439,297.2631063,42.51483,7.816059369,:J16_3_1,-0.483380911
22.4,12,296.46878,2.361268028,204.1058013,5.848220365,:J9_0_1,-1.176012971
22.4,13,114.4203046,104.8,270,6.698877691,-E14_0,-4.5
22.4,14,98.4,221.2272272,180,10.82468297,E24_1,-2.833733544
22.4,15,162.4525169,298.4,90,12.55845728,E22_1,0.883314784
22.4,16,95.2,46.74217512,180,11.39781787,E10_0,2.013629295
22.4,17,201.6,142.8755652,0,9.893192848,-E4_1,1.813585052
22.4,18,198.4,271.0824443,180,8.236812042,E23_1,2.288385705
22.4,19,95.2,275.3690762,180,5.48163421,E24_0,1.772566604
22.4,2,95.2,78.80518631,180,13.73378299,E10_0,-0.089586674
22.4,21,-4.8,287.3171027,180,1.976188804,-E20_0,2.487835649
22.4,22,84.5,104.8,270,0,-E13_0,0
22.4,3,81.69963623,4.8,270,8.226639526,E18_0,1.94128891
22.4,4,6.662106405,298.4,65.71243067,5.828566943,E21_1,0.084669677
22.4,5,4.8,260.9209477,0,11.4158903,E20_0,0.573595963
22.4,6,27.86221964,101.6,270,13.21723021,-E13_1,-2.90877341
22.4,7,298.4,59.83277735,180,12.13907168,E8_1,2.311631944
22.4,8,-1.6,169.6500262,180,11.31248178,E6_1,1.513479128
22.4,9,198.4,284.7867973,180,6.469950837,E23_1,-0.135323615
22.8,0,266.0556679,201.6,270,12.20740094,-E3_1,2.429092031
22.8,1,87.51966781,201.6,265.2511358,7.263994257,-E2_1,0.268890716
22.8,10,195.1205868,298.1827733,92.49524475,6.373569989,:J17_2_1,-3.198187865
22.8,11,108.6326632,298.1475233,68.61853651,8.110039786,:J16_3_1,0.734951043
22.8,12,294.2154533,1.687921895,236.0584482,5.989468639,:J9_0_1,0.353120686
22.8,13,112.4607535,104.8,270,4.898877691,-E14_0,-4.5
22.8,14,98.4,216.6409544,180,11.46568197,E24_1,1.602497479
22.8,15,167.3226406,298.4,90,12.17530925,E22_1,-0.957870073
22.8,16,95.2,41.90013248,180,12.1051066,E10_0,1.768221825
22.8,17,201.6,147.0916674,0,10.54025553,-E4_1,1.617656713
22.8,18,198.4,267.4800124,180,9.006079928,E23_1,1.923169715
22.8,19,98.4,272.7964105,180,6.431664327,E24_1,2.375075295
22.8,2,95.2,73.2175454,180,13.96910228,E10_0,0.588298222
22.8,21,-4.8,286.2917275,180,2.563437907,-E20_0,1.468122759
22.8,22,84.13865463,104.8,270,0.903363415,-E13_0,2.258408537
22.8,3,78.02061464,4.8,270,9.197553976,E18_0,2.427286123
22.8,4,9.215021708,298.4,86.16755004,6.382288257,E21_1,1.384303285
22.8,5,4.8,265.4176234,0,11.24168933,E20_0,-0.435502424
22.8,6,23.28160573,101.6,270,11.45153477,-E13_1,-4.414238583
22.8,7,298.4,55.10862505,180,11.81038076,E8_1,-0.821727303
22.8,8,-1.6,164.797336,180,12.13172556,E6_1,2.04810946
22.8,9,198.4,281.9413701,180,7.113567939,E23_1,1.609042754
23.2,0,260.8588198,201.6,270,12.99212012,-E3_1,1.961797957
23.2,1,84.27214076,201.6,270,8.11881764,-E2_1,2.137058457
23.2,10,197.3545372,296.9424379,107.6381757,6.586338062,:J17_2_1,0.531920182
23.2,11,111.8453248,298.4,84.21739476,8.075812744,E22_1,-0.085567604
23.2,12,291.7761088,1.6,260.0979155,6.113738955,E16_1,0.310675789
23.2,13,110.094027,104.8,270,5.9168162,:J6_5_0,2.544846273
23.2,14,98.4,211.8212137,180,12.04935179,E24_1,1.459174553
23.2,15,171.8789983,298.4,90,11.39089423,E22_1,-1.961037558
23.2,16,95.2,37.18026659,180,11.79966471,E10_0,-0.763604736
23.2,17,201.6,151.714959,0,11.55822885,-E4_1,2.544933302
23.2,18,198.4,263.5597136,180,9.800746962,E23_1,1.986667584
23.2,19,98.4,269.8196039,180,7.442016553,E24_1,2.525880565
23.2,2,95.2,67.67867374,180,13.84717914,E10_0,-0.304807852
23.2,20,84.5,4.8,270,0,E18_0,0
23.2,21,-1.6,285.0506197,180,3.102769497,-E20_1,1.348328973
23.2,22,83.48463034,104.8,270,1.63506073,-E13_0,1.829243289
23.2,3,74.05561213,4.8,270,9.912506263,E18_0,1.787380718
23.2,4,12.03694237,298.4,90,7.054801652,E21_1,1.681283486
23.2,5,4.8,269.9057083,0,11.22021212,E20_0,-0.053693024
23.2,6,19.42099182,101.6,270,9.651534774,-E13_1,-4.5
23.2,7,298.4,50.22473044,180,12.20973651,E8_1,0.998389392
23.2,8,-1.6,159.6640178,180,12.83329562,E6_1,1.753925155
23.2,9,198.4,278.7995931,180,7.854442532,E23_1,1.852186482
23.6,0,255.3500578,201.6,270,13.77190497,-E3_1,1.949462104
23.6,1,80.60955963,201.6,270,9.156452818,-E2_1,2.594087945
23.6,10,198.2554015,294.6121892,140.1881397,6.368437957,:J17_2_1,-0.544750262
23.6,11,115.2994072,298.4,89.83692485,8.635205991,E22_1,1.398483116
23.6,12,288.9709745,1.6,269.3982963,7.012835649,E16_1,2.247741737
23.6,13,107.5070068,104.8,270,6.467550489,:J6_5_0,1.376835722
23.6,14,98.4,206.7989944,180,12.62479825,:J2_2_1,1.438616155
23.6,15,176.1803787,298.4,90,10.7534511,E22_1,-1.593607827
23.6,16,95.2,32.49963735,180,11.70157312,E10_0,-0.245228972
23.6,17,201.6,156.6992614,0,12.46075602,-E4_1,2.256317916
23.6,18,198.4,259.3970755,180,10.40659507,E23_1,1.514620276
23.6,19,98.4,266.562088,180,8.143789653,E24_1,1.75443275
23.6,2,95.2,62.17423974,180,13.76108501,E10_0,-0.215235314
23.6,20,84.12903798,4.8,270,0.927405059,E18_0,2.318512649
23.6,21,-1.6,283.4929822,180,3.894093729,-E20_1,1.978310581
23.6,22,82.5201643,104.8,270,2.411165094,-E13_0,1.940260909
23.6,23,184.5,104.8,270,0,-E14_0,0
23.6,3,69.80058252,4.8,270,10.63757403,E18_0,1.812669428
23.6,4,15.13406931,298.4,90,7.742817353,E21_1,1.720039253
23.6,5,4.8,274.3259388,0,11.05057627,E20_0,-0.424089629
23.6,6,16.2725203,101.6,270,7.871178795,-E13_1,-4.450889946
23.6,7,298.4,45.33168549,180,12.23261237,E8_1,0.057189647
23.6,8,-1.6,154.6461803,180,12.5445937,E6_1,-0.721754805
23.6,9,198.4,275.3290474,180,8.676364234,E23_1,2.054804256
24,0,249.5941322,201.6,270,14.38981423,-E3_1,1.544773149
24,1,76.54202516,201.6,270,10.16883618,-E2_1,2.530958417
24,10,198.4,291.9720708,168.8783973,6.625586658,E23_1,0.642871753
24,11,119.0463276,298.4,90,9.367300992,E22_1,1.830237502
24,12,285.8678196,1.6,270,7.757887406,E16_1,1.862629393
24,13,104.5040336,104.8,270,7.507433177,:J6_5_0,2.59970672
24,14,98.4,201.4497468,180,13.47598918,:J2_2_1,2.127977335
24,15,180.1278263,298.4,90,9.868618906,E22_1,-2.212080483
24,16,95.2,27.826588,180,11.68262337,E10_0,-0.04737436
24,17,201.6,161.8210402,0,12.80444703,-E4_1,0.859227527
24,18,198.4,254.8193404,180,11.44433797,E23_1,2.594357252
24,19,98.4,262.9487524,180,9.033339048,E24_1,2.223873488
24,2,95.2,56.65412582,180,13.80028479,E10_0,0.097999431
24,20,83.49760367,4.8,270,1.578585769,E18_0,1.627951775
24,21,-1.6,281.6650249,180,4.569893179,-E20_1,1.689498624
24,22,81.30172193,104.8,270,3.046105926,-E13_0,1.587352081
24,23,184.14797,104.8,270,0.880075117,-E14_0,2.200187792
24,3,65.14558091,4.8,270,11.63750402,E18_0,2.499824955
24,4,18.53265144,298.4,90,8.496455321,E21_1,1.884094919
24,5,4.8,278.8053375,0,11.19849689,E20_0,0.369801541
24,6,13.84404879,101.6,270,6.071178795,-E13_1,-4.5
24,7,298.4,40.45543924,180,12.19061564,E8_1,-0.104991841
24,8,-1.6,149.5247935,180,12.80346702,E6_1,0.647183282
24,9,198.4,271.5451074,180,9.459849811,E23_1,1.958713943
24.4,0,243.8522576,201.6,270,14.35468639,-E3_1,-0.087819585
24.4,1,72.08035243,201.6,270,11.15418181,-E2_1,2.463364056
24.4,10,198.4,288.9354842,179.4558946,7.59146655,E23_1,2.414699728
24.4,11,123.0322268,298.4,90,9.964748039,E22_1,1.493617617
24.4,12,282.4525269,1.6,270,8.538231659,E16_1,1.95086063
24.4,13,101.2349767,104.8,270,8.172642047,:J6_5_0,1.663022175
24.4,14,98.4,196.1302537,180,13.40103079,:J2_2_1,-0.187395975
24.4,15,184.068814,298.4,90,9.852469217,E22_1,-0.040374223
24.4,16,95.2,23.30543726,180,11.30287685,E10_0,-0.949366306
24.4,17,201.6,167.0078032,0,12.96690739,-E4_1,0.4061509
24.4,18,198.4,249.9241369,180,12.2380086,E23_1,1.984176575
24.4,19,98.4,258.9250478,180,10.0592616,E24_1,2.564806382
24.4,2,95.2,51.12307037,180,13.82763864,E10_0,0.06838464
24.4,20,82.57889647,4.8,270,2.296767984,E18_0,1.795455536
24.4,21,-1.6,279.624601,180,5.101059736,-E20_1,1.327916394
24.4,22,79.70840899,104.8,270,3.983282358,-E13_0,2.342941079
24.4,23,183.4859332,104.8,270,1.65509184,-E14_0,1.937541808
24.4,24,115.5,95.2,90,0,E14_0,0
24.4,3,60.15086627,4.8,270,12.4867866,E18_0,2.12320646
24.4,4,22.15883496,298.4,90,9.065458805,E21_1,1.42250871
24.4,5,4.8,283.0753417,0,10.67501048,E20_0,-1.308716016
24.4,6,12.13557727,101.6,270,4.271178795,-E13_1,-4.5
24.4,7,298.4,35.5658421,180,12.22399284,E8_1,0.083443009
24.4,8,-1.6,144.3726883,180,12.88026285,E6_1,0.191989591
24.4,9,198.4,267.5435945,180,10.00378226,E23_1,1.35983111
24.8,0,237.9689347,201.6,270,14.70830731,-E3_1,0.884052296
24.8,1,67.36958448,201.6,270,11.77691989,-E2_1,1.556845213
24.8,10,198.4,285.5675651,180,8.419797697,E23_1,2.07082787
24.8,11,127.2986086,298.4,90,10.66595456,E22_1,1.753016315
24.8,12,278.6229019,1.6,270,9.574062475,E16_1,2.589577041
24.8,13,97.91017209,104.8,270,8.312011634,:J6_5_0,0.348423967
24.8,14,98.4,190.6842301,180,13.71979017,:J2_2_1,0.796898438
24.8,15,187.9235706,298.4,90,9.636891476,E22_1,-0.538944354
24.8,16,95.2,19.50428652,180,9.502876852,E10_0,-4.5
24.8,17,201.6,172.1916229,0,12.95954926,-E4_1,-0.018395337
24.8,18,198.4,244.8039969,180,12.80034996,E23_1,1.405853388
24.8,19,98.4,254.6772093,180,10.61959621,E24_1,1.400836535
24.8,2,95.2,45.80462464,180,13.29611433,E10_0,-1.328810782
24.8,20,81.31343,4.8,270,3.16366619,E18_0,2.167245515
24.8,21,-1.6,277.1822096,180,6.105978485,-E20_1,2.512296871
24.8,22,77.74751028,104.8,270,4.902246783,-E13_0,2.297411065
24.8,23,182.5161941,104.8,270,2.424347712,-E14_0,1.92313968
